date,url,content,reply,retweet,like,view
2020-04-29 01:35:23+00:00,https://twitter.com/Twitter/status/1255309675861544960,@seokjinsized ok anything for you,96,484,13215,
2020-04-29 01:14:35+00:00,https://twitter.com/Twitter/status/1255304441277952000,@farfromhc sorry you had to find out like this,10,68,1974,
2020-04-29 01:12:07+00:00,https://twitter.com/Twitter/status/1255303820101517312,@ZSilentAvenger see? empty https://t.co/nkkxklGH6k,39,73,1695,
2020-04-29 01:09:11+00:00,https://twitter.com/Twitter/status/1255303081983696896,@bagga_daku don't even know how to help you then,11,92,2615,
2020-04-29 01:09:11+00:00,https://twitter.com/Twitter/status/1255303081971064837,@yourlocalheroo who laughed?,55,189,6868,
2020-04-29 01:06:37+00:00,https://twitter.com/Twitter/status/1255302435519766530,@HANAMlYAA we're forcing you to play hard to get,40,527,8993,
2020-04-29 01:06:08+00:00,https://twitter.com/Twitter/status/1255302314648354817,@seokjinsized fix your manners ☺️,412,3125,49583,
2020-04-29 01:04:48+00:00,https://twitter.com/Twitter/status/1255301978479083521,@chanelletime she's trying to figure out how to tell you how she really feels,19,241,4904,
2020-04-29 01:03:55+00:00,https://twitter.com/Twitter/status/1255301756994682880,"@dieko_x excuses, excuses",28,265,9100,
2020-04-29 01:03:27+00:00,https://twitter.com/Twitter/status/1255301639310913537,@KlMNAMJUUN we mean she's not worth it bro,136,2548,25672,
2020-04-29 01:00:57+00:00,https://twitter.com/Twitter/status/1255301008919539712,@Highlighter84 BOOM,13,40,1382,
2020-04-29 00:59:46+00:00,https://twitter.com/Twitter/status/1255300712411660294,@vmiwn fine line between hate and love,41,241,5255,
2020-04-29 00:59:46+00:00,https://twitter.com/Twitter/status/1255300712411607043,@TochukwuMazi exactly,10,23,1338,
2020-04-29 00:59:46+00:00,https://twitter.com/Twitter/status/1255300712323522560,@lighthedarkness tonight's no different from other nights,19,126,2492,
2020-04-29 00:54:25+00:00,https://twitter.com/Twitter/status/1255299362621718529,@nasasfenty ok what's her @ we'll tell her to respond,122,372,9515,
2020-04-29 00:53:58+00:00,https://twitter.com/Twitter/status/1255299250340204550,@iamrit_singh yeah unplug the router and try again,36,340,8588,
2020-04-29 00:49:41+00:00,https://twitter.com/Twitter/status/1255298173729419264,DMs are fine. She just hasn’t responded.,17549,161811,734202,
2020-04-28 14:50:38+00:00,https://twitter.com/Twitter/status/1255147417097261056,@allurejimin *daydream,9,3,194,
2020-04-28 14:44:17+00:00,https://twitter.com/Twitter/status/1255145821546229760,@chimbootyy we WANT dreams about blackpink,579,3811,12792,
2020-04-28 14:44:17+00:00,https://twitter.com/Twitter/status/1255145821365923842,@GautmaxxMusic WAIT was that real,2,3,114,
2020-04-28 14:43:52+00:00,https://twitter.com/Twitter/status/1255145715342299136,@ajeeeb_si backstroke?,2,1,21,
2020-04-28 14:33:54+00:00,https://twitter.com/Twitter/status/1255143207324708869,@NJGov was there pineapple y/n,19,12,784,
2020-04-28 14:33:54+00:00,https://twitter.com/Twitter/status/1255143207265906689,"@JHOPECENA dreams, we've seen what you've done for others",6,12,338,
2020-04-28 14:32:00+00:00,https://twitter.com/Twitter/status/1255142727525621761,@yotes07 ok but at least his teeth are normal,2,2,88,
2020-04-28 14:28:37+00:00,https://twitter.com/Twitter/status/1255141876199329794,@AliyuUthman let's just say we recommend keeping all limbs inside the bed,9,9,254,
2020-04-28 14:25:38+00:00,https://twitter.com/Twitter/status/1255141125238583300,@hananiuwu need to subscribe to the dream channel that yours come from,39,18,841,
2020-04-28 14:18:14+00:00,https://twitter.com/Twitter/status/1255139264662142980,@Nmricks14PS4 90% gone in a few minutes which is why you have to Tweet when you wake up,13,25,476,
2020-04-28 14:16:26+00:00,https://twitter.com/Twitter/status/1255138809617895428,@Queenarnice wouldn't you like to know,6,0,91,
2020-04-28 14:16:26+00:00,https://twitter.com/Twitter/status/1255138809617846274,@divsrk once again,3,0,103,
2020-04-28 14:13:30+00:00,https://twitter.com/Twitter/status/1255138074226352132,@ahmed_waqas21 don't act on that dream,4,2,220,
2020-04-28 14:09:42+00:00,https://twitter.com/Twitter/status/1255137117161701377,@numangursoy if we were in control of this one it would have gone differently,4,5,309,
2020-04-28 14:09:09+00:00,https://twitter.com/Twitter/status/1255136978686758915,@floofdj some things are private,17,17,747,
2020-04-28 14:04:45+00:00,https://twitter.com/Twitter/status/1255135868643205123,@connorbroooks you ever try hopping back into the same dream? no can do,78,67,1580,
2020-04-28 14:02:06+00:00,https://twitter.com/Twitter/status/1255135202872975360,weird dream,5802,12655,79255,
2020-04-27 16:41:28+00:00,https://twitter.com/Twitter/status/1254812922523652099,@adwoadomfeh1 she needs to chill,3,2,12,
2020-04-27 05:13:23+00:00,https://twitter.com/Twitter/status/1254639761106632706,@rwitkowski96 still here,6,0,33,
2020-04-27 05:12:26+00:00,https://twitter.com/Twitter/status/1254639522262003714,@Timmy91169983 use it like a battery pack for your body,1,0,12,
2020-04-27 05:10:18+00:00,https://twitter.com/Twitter/status/1254638983646240771,@btsworldwider supporting that energy,20,124,1407,
2020-04-27 05:10:18+00:00,https://twitter.com/Twitter/status/1254638983629414401,@TheOnlyLone no thoughts head empty,0,2,7,
2020-04-27 05:08:51+00:00,https://twitter.com/Twitter/status/1254638620331343872,@aleabos touché,0,0,6,
2020-04-27 05:07:31+00:00,https://twitter.com/Twitter/status/1254638283008757763,@ethan_f33 just filling the void,0,0,5,
2020-04-27 05:04:23+00:00,https://twitter.com/Twitter/status/1254637496241205249,@Minoootaur do you get Twitter notifications in your dreams,3,1,17,
2020-04-27 05:02:51+00:00,https://twitter.com/Twitter/status/1254637109450813455,@Sherol94 8pm is whenever you want it to be,3,0,5,
2020-04-27 05:00:30+00:00,https://twitter.com/Twitter/status/1254636516414013442,@SupBrewer we just wanted to talk,0,0,5,
2020-04-27 04:59:51+00:00,https://twitter.com/Twitter/status/1254636355906342920,"@Daark_shadoww yeah, you taking a quick cat nap?",1,0,9,
2020-04-27 04:59:22+00:00,https://twitter.com/Twitter/status/1254636231817867264,@MeetMarleen Tweets don't sleep,2,0,17,
2020-04-27 04:54:53+00:00,https://twitter.com/Twitter/status/1254635105110429696,@fknsaturnian good to know,1,1,9,
2020-04-27 04:54:25+00:00,https://twitter.com/Twitter/status/1254634986109534211,@mattbc silly us,3,0,21,
2020-04-27 04:53:28+00:00,https://twitter.com/Twitter/status/1254634747487236098,@StoneMountain64 wow impressive,2,0,61,
2020-04-27 04:53:28+00:00,https://twitter.com/Twitter/status/1254634747470454784,@Moe_Moola yeah we know our audience,1,0,13,
2020-04-27 04:52:28+00:00,https://twitter.com/Twitter/status/1254634496248418308,@Quill_Lifelight ok cool gonna pretend we didn't see this,6,7,55,
2020-04-27 04:47:55+00:00,https://twitter.com/Twitter/status/1254633352654618624,@coachgonzojr talk to the babies that went to bed two hours ago,2,1,10,
2020-04-27 04:45:24+00:00,https://twitter.com/Twitter/status/1254632717477650432,@noyesseen having a conversation after zero hours of sleep,0,7,111,
2020-04-27 04:43:15+00:00,https://twitter.com/Twitter/status/1254632177205227520,@reece_declan_ you when you see the sun rising https://t.co/PFFSxJAe5O,15,23,224,
2020-04-27 04:42:51+00:00,https://twitter.com/Twitter/status/1254632074767732736,@johnnjenga don't know her,3,2,74,
2020-04-27 04:39:46+00:00,https://twitter.com/Twitter/status/1254631299723096064,@mkachi2 good morning happy blursday,1,0,11,
2020-04-27 04:36:51+00:00,https://twitter.com/Twitter/status/1254630566160449536,@KungFuLillz 👀,0,0,6,
2020-04-27 04:35:25+00:00,https://twitter.com/Twitter/status/1254630207002206208,"@sandy_willimot what's this ""day time"" you speak of",1,0,5,
2020-04-27 04:34:57+00:00,https://twitter.com/Twitter/status/1254630088781500416,"@YouravocadoPh yes, not no",0,0,14,
2020-04-27 04:32:13+00:00,https://twitter.com/Twitter/status/1254629399892307969,@KungFuLillz yeah but not like other birds,1,2,112,
2020-04-27 04:31:45+00:00,https://twitter.com/Twitter/status/1254629283521335296,@StormClouds8 Here's to hoping for more than a C+,0,0,10,
2020-04-27 04:31:45+00:00,https://twitter.com/Twitter/status/1254629283265462275,@iRamizHasan down for what?,1,1,7,
2020-04-27 04:31:15+00:00,https://twitter.com/Twitter/status/1254629157767700480,@samsheffer gotta set an example,1,1,97,
2020-04-27 04:26:52+00:00,https://twitter.com/Twitter/status/1254628053449351171,@BobayConner these thoughts,1,5,133,
2020-04-27 04:25:19+00:00,https://twitter.com/Twitter/status/1254627661986619392,@BourbonBellePR nocturnal bird gets the fish,1,0,16,
2020-04-27 04:24:01+00:00,https://twitter.com/Twitter/status/1254627334713413637,@MackieLovesLou you and all the other people who won't have to wait until morning to read this,2,0,4,
2020-04-27 04:20:54+00:00,https://twitter.com/Twitter/status/1254626550630223875,@frimas06 looked at your shoes knew it was you,1,1,5,
2020-04-27 04:19:34+00:00,https://twitter.com/Twitter/status/1254626214884638720,@DeadlyIbbe TOW they pull an all-nighter,0,0,6,
2020-04-27 04:17:44+00:00,https://twitter.com/Twitter/status/1254625754404605955,"@lighthedarkness you don't have to be so formal, Twitter is fine",13,3,224,
2020-04-27 04:17:18+00:00,https://twitter.com/Twitter/status/1254625644585066497,@colleensteddy not down,8,4,229,
2020-04-27 04:14:10+00:00,https://twitter.com/Twitter/status/1254624855615561728,@glaad still celebrating #LesbianVisibilityDay,17,21,354,
2020-04-27 04:13:17+00:00,https://twitter.com/Twitter/status/1254624633980100614,@roooossshhiiiii we'd be getting more if we were under that blanket,3,2,169,
2020-04-27 04:12:48+00:00,https://twitter.com/Twitter/status/1254624513821749248,@usbakon what's for breakfast,34,4,207,
2020-04-27 04:09:07+00:00,https://twitter.com/Twitter/status/1254623586842816512,@SASBurnerAcct thinking about The Last Dance,25,26,1270,
2020-04-27 04:08:42+00:00,https://twitter.com/Twitter/status/1254623482257772545,@Dylann00237245 been trying to find their last name for DAYS,9,3,259,
2020-04-27 04:08:42+00:00,https://twitter.com/Twitter/status/1254623482253639682,@RMSE0K need to stop drinking coffee as dessert,26,26,697,
2020-04-27 04:07:50+00:00,https://twitter.com/Twitter/status/1254623263533273089,@ZebbZebb_ never gonna let you down,16,13,427,
2020-04-27 04:06:51+00:00,https://twitter.com/Twitter/status/1254623014941007872,@yasscorsett *Tweeted from a lucid dream*,8,7,572,
2020-04-27 04:06:51+00:00,https://twitter.com/Twitter/status/1254623014869708801,@TheEARTH123 24/7/366 baby,11,2,213,
2020-04-27 04:05:48+00:00,https://twitter.com/Twitter/status/1254622750804672512,@ffstaelon but weakness is a sign of not sleeping,54,64,1768,
2020-04-27 04:02:32+00:00,https://twitter.com/Twitter/status/1254621929992052737,who's up?,13575,9305,113228,
2020-04-23 18:16:42+00:00,https://twitter.com/Twitter/status/1253387336181788672,@RussPalmer igruyhiojpke[fogsjihuoaehijpks no,20,17,825,
2020-04-23 18:16:16+00:00,https://twitter.com/Twitter/status/1253387226161037319,"@jizungg justhadcoffeejdksldhsl,sxndcskls",16,19,719,
2020-04-23 18:08:38+00:00,https://twitter.com/Twitter/status/1253385305396318208,@DeanCoxj was that autocorrect?,17,24,1486,
2020-04-23 18:08:38+00:00,https://twitter.com/Twitter/status/1253385305325015040,@TAEVERSACES thatstruekdllsjsjsslslls,126,889,9233,
2020-04-23 18:08:38+00:00,https://twitter.com/Twitter/status/1253385305262096384,@melodyasbts something we can all agree on,89,662,8839,
2020-04-23 18:06:34+00:00,https://twitter.com/Twitter/status/1253384786309271553,@phaubertin meowiegiafojwqpkefwgrjishugfewojmeow,14,10,443,
2020-04-23 18:04:58+00:00,https://twitter.com/Twitter/status/1253384383211483140,"@malikofori well actually, opuiytdfugihojpkaseihfueyaeiujorkanrsgfbuihjo griueihojpkjgie",97,173,5629,
2020-04-23 18:03:00+00:00,https://twitter.com/Twitter/status/1253383887969009669,@moonchildpjms but the feeling is beautiful,33,143,4795,
2020-04-23 18:01:06+00:00,https://twitter.com/Twitter/status/1253383409054945285,"@OfficialJlipper a little release, as a treat",12,22,1361,
2020-04-23 18:01:06+00:00,https://twitter.com/Twitter/status/1253383408908107785,@Ambreen62986028 water? 8 glasses a day.,164,498,12716,
2020-04-23 17:56:38+00:00,https://twitter.com/Twitter/status/1253382285849759744,@highyoungwon much better,56,67,2774,
2020-04-23 17:54:05+00:00,https://twitter.com/Twitter/status/1253381644108673025,"Ahhhhfdsjkhfjskhfjkldshfkljsdhfkjdhfkjlshdfkljsdhfjkdshfjksdhfjdksfhjkdshfjsdhfjkshfjksdfhjksdhfjksdfhjkdsfh

your turn.",39709,30915,205467,
2020-04-17 18:46:31+00:00,https://twitter.com/Twitter/status/1251220511029329922,@goodbeanalt all that and a side of potato https://t.co/9jyLP6yTpr,80,279,7927,
2020-04-17 18:40:30+00:00,https://twitter.com/Twitter/status/1251219000337539074,@HoneyBoughBough dogs continue to look like their owners https://t.co/Mpc58cGWyD,11,12,313,
2020-04-17 18:37:17+00:00,https://twitter.com/Twitter/status/1251218188311965698,@_goingsupernova your wish is our command https://t.co/N7tllk0rMB,22,16,592,
2020-04-17 18:28:59+00:00,https://twitter.com/Twitter/status/1251216101280755712,@Jowkjowk2 just eat it off https://t.co/LNcCRF8PGB,7,5,149,
2020-04-17 18:28:54+00:00,https://twitter.com/Twitter/status/1251216080254775299,@LucaMangogna you look like a million bells https://t.co/iYqc1xZk7x,6,19,418,
2020-04-17 18:16:59+00:00,https://twitter.com/Twitter/status/1251213081730068481,@CapitanDMart brrr it's cold in here https://t.co/364zndHs0X,6,21,515,
2020-04-17 18:08:13+00:00,https://twitter.com/Twitter/status/1251210876390125568,"@StephenAtHome sorry for the delay, took a while for the bleach to set https://t.co/84ieHTs3gg",11,11,238,
2020-04-17 18:00:01+00:00,https://twitter.com/Twitter/status/1251208811785920512,@DeliaCazzato adding some color to your life https://t.co/qyrMCFRfnI,4,0,31,
2020-04-17 17:59:53+00:00,https://twitter.com/Twitter/status/1251208775291359233,@Laurie_March TP needed more https://t.co/ge6nrkTErI,10,8,299,
2020-04-17 17:56:29+00:00,https://twitter.com/Twitter/status/1251207920387309568,@dr_styls nah you're good https://t.co/gkpDHTAus3,7,27,1241,
2020-04-17 17:50:29+00:00,https://twitter.com/Twitter/status/1251206410240765952,@ANTHONYVOSSOVIC when you get a haircut at 8 and need to clean at 9 https://t.co/Wc2NWdFki8,10,21,473,
2020-04-17 17:45:34+00:00,https://twitter.com/Twitter/status/1251205175668244480,@matt_mcgowan don't worry this will only last 24 hours https://t.co/i5UHs7go58,4,5,254,
2020-04-17 17:43:36+00:00,https://twitter.com/Twitter/status/1251204677800210432,@TimbersFC2 @HaroldHanson27 maybe instead you can give us fitness classes,3,0,9,
2020-04-17 17:43:36+00:00,https://twitter.com/Twitter/status/1251204677791776771,@callherthato honestly don't change a thing,1,0,7,
2020-04-17 17:38:24+00:00,https://twitter.com/Twitter/status/1251203371572346881,@yusufahmedng you're baby https://t.co/T4Ef5ClFlv,98,205,5276,
2020-04-17 17:38:23+00:00,https://twitter.com/Twitter/status/1251203365775777793,@SpamSpam are you trying to take our job?,0,0,19,
2020-04-17 17:31:42+00:00,https://twitter.com/Twitter/status/1251201686410051584,@itsNourr218 do you ball? https://t.co/51Yi1ytVSj,3,8,332,
2020-04-17 17:23:01+00:00,https://twitter.com/Twitter/status/1251199500884025348,@Konni corset not pictured https://t.co/b2ksFo8Xst,3,6,274,
2020-04-17 17:23:00+00:00,https://twitter.com/Twitter/status/1251199494399635460,@brfootball do not touch a single hair on that head,10,17,223,
2020-04-17 17:22:25+00:00,https://twitter.com/Twitter/status/1251199350446985217,@Alex_Orue you're a leader like Leia https://t.co/jkA5YwznLS,7,11,354,
2020-04-17 17:22:25+00:00,https://twitter.com/Twitter/status/1251199347133419525,@callisto_a send him our way,1,1,5,
2020-04-17 17:19:32+00:00,https://twitter.com/Twitter/status/1251198621086879744,@malaytripathi_ just a little off the edges https://t.co/NRG9WG264T,2,1,130,
2020-04-17 17:19:31+00:00,https://twitter.com/Twitter/status/1251198617655934976,@LamarrWilson flotation device needed to keep hair above water at all times https://t.co/6F4fxWmntI,12,40,1099,
2020-04-17 17:06:53+00:00,https://twitter.com/Twitter/status/1251195437802979328,"@FrancescaKessy Haircut ✔️
Royal status ✔️ https://t.co/lfWqo4D7PW",15,35,1521,
2020-04-17 17:02:11+00:00,https://twitter.com/Twitter/status/1251194255911108611,@bevalynekwambo3 Hair hope is not lost today https://t.co/Vc71J6kcBK,47,78,1734,
2020-04-17 17:01:42+00:00,https://twitter.com/Twitter/status/1251194136469934081,@PratimDGupta they'll be using you in the catalogs from now on https://t.co/bwa0f398fJ,6,5,233,
2020-04-17 16:55:04+00:00,https://twitter.com/Twitter/status/1251192466973306882,"@emanuel_sdn don't go chasing waterfalls, do go chasing diners https://t.co/rIiU6bgjps",13,27,1097,
2020-04-17 16:52:38+00:00,https://twitter.com/Twitter/status/1251191851291480065,@ChelseaFCinUSA hair showing loyalty to more than one club https://t.co/rgjtNUbHl5,69,316,5830,
2020-04-17 16:52:05+00:00,https://twitter.com/Twitter/status/1251191713722503168,@etherealbhatt just needed something natural https://t.co/L3dynbhtsA,76,81,2834,
2020-04-17 16:46:17+00:00,https://twitter.com/Twitter/status/1251190255283298307,@ChefConsultant recipe for this look coming soon to a cookbook near you https://t.co/sH6zAg2CxU,2,0,12,
